"Nom de la borne de recharge","Nom du parc","Adresse","Rue","Suite","Ville","Province","Code Postal","Région","Niveau de recharge","Latitude","Longitude","Coût","Mode de tarification","Type d’emplacement","Puissance (kW)"
"CEC-00177","BRCC - Shawinigan - Place Biermans (Super station)","1553 Boulevard Hubert-Biermans Shawinigan QC G9N 8L2","1553, Boulevard Hubert-Biermans",,"Shawinigan","QC","G9N 8L2","Mauricie","BRCC",46.5748751,-72.7201403,12.39,"par palier (à partir de)","",50
"CECA-00035","BRCC - Shell Super Soir Ste-Sophie","1040 Boulevard Sainte Sophie Sainte-Sophie QC J5J 2V2","1040, Boulevard Sainte Sophie",,"Sainte-Sophie","QC","J5J 2V2","Laurentides","BRCC",45.8320448,-73.88211130000002,12.39,"par palier (à partir de)","",50
"CECA-00031","BRCC - Shell Super Soir Ste-Sophie","1040 Boulevard Sainte Sophie Sainte-Sophie QC J5J 2V2","1040, Boulevard Sainte Sophie",,"Sainte-Sophie","QC","J5J 2V2","Laurentides","BRCC",45.8320448,-73.88211130000002,12.39,"par palier (à partir de)","",50
"CEC-00398","BRCC - Sherbrooke - Quartier Santé","2015 12e avenue Nord Sherbrooke QC J1E 4J5","2015 12e avenue Nord",,"Sherbrooke","QC","J1E 4J5","Estrie","BRCC",45.433734,-71.869846,15.27,"par palier (à partir de)","",100
"CEC-00388","BRCC - Sherbrooke - Quartier Santé","2015 12e avenue Nord Sherbrooke QC J1E 4J5","2015 12e avenue Nord",,"Sherbrooke","QC","J1E 4J5","Estrie","BRCC",45.433734,-71.869846,15.27,"par palier (à partir de)","",100
"CEC-00406","BRCC - Sherbrooke - Quartier Santé","2015 12e avenue Nord Sherbrooke QC J1E 4J5","2015 12e avenue Nord",,"Sherbrooke","QC","J1E 4J5","Estrie","BRCC",45.433734,-71.869846,12.39,"par palier (à partir de)","",50
"CEC-00407","BRCC - Sherbrooke - Quartier Santé","2015 12e avenue Nord Sherbrooke QC J1E 4J5","2015 12e avenue Nord",,"Sherbrooke","QC","J1E 4J5","Estrie","BRCC",45.433734,-71.869846,12.39,"par palier (à partir de)","",50
"CEC-00414","BRCC - Sherbrooke - Quartier Santé","2015 12e avenue Nord Sherbrooke QC J1E 4J5","2015 12e avenue Nord",,"Sherbrooke","QC","J1E 4J5","Estrie","BRCC",45.433734,-71.869846,12.39,"par palier (à partir de)","",50
"CEC-00415","BRCC - Sherbrooke - Quartier Santé","2015 12e avenue Nord Sherbrooke QC J1E 4J5","2015 12e avenue Nord",,"Sherbrooke","QC","J1E 4J5","Estrie","BRCC",45.433734,-71.869846,12.39,"par palier (à partir de)","",50
"CEC-00243","BRCC - Sherbrooke - Shell","4776 Boulevard Industriel Sherbrooke QC J1L 3A3","4776 Boulevard Industriel",,"Sherbrooke","QC","J1L 3A3","Estrie","BRCC",45.394742,-71.983494,12.39,"par palier (à partir de)","",50
"CEC-00451","BRCC - Sherbrooke - Shell","4776 Boulevard Industriel Sherbrooke QC J1L 3A3","4776 Boulevard Industriel",,"Sherbrooke","QC","J1L 3A3","Estrie","BRCC",45.394742,-71.983494,15.27,"par palier (à partir de)","",100
"CEC-00195","BRCC - Sorel-Tracy - Parc Regard sur le Fleuve","25 rue de Ramezay Sorel-Tracy QC J3P 3Y6","25 rue de Ramezay","","Sorel-Tracy","QC","J3P 3Y6","Montérégie","BRCC",46.047361,-73.109801,12.39,"par palier (à partir de)","",50
"CEC-00160","BRCC - Sorel-Tracy - Parc Regard sur le Fleuve","25 rue de Ramezay Sorel-Tracy QC J3P 3Y6","25 rue de Ramezay","","Sorel-Tracy","QC","J3P 3Y6","Montérégie","BRCC",46.047361,-73.109801,12.39,"par palier (à partir de)","",50
"CEL-00570","BRCC - St-Damien - Couvent - rue commerciale","159A Rue Commerciale St-Damien de Buckland QC G0R 2Y0","159A Rue Commerciale",,"St-Damien de Buckland","QC","G0R 2Y0","Chaudière-Appalaches","BRCC",46.625266,-70.659167,12.39,"par palier (à partir de)","",50
"CEL-00603","BRCC - St-Damien - Couvent - rue commerciale","159A Rue Commerciale St-Damien de Buckland QC G0R 2Y0","159A Rue Commerciale",,"St-Damien de Buckland","QC","G0R 2Y0","Chaudière-Appalaches","BRCC",46.625266,-70.659167,12.39,"par palier (à partir de)","",50
"CEC-00191","BRCC - St-Donat-de-Montcalm - Stationnement municipal ","413a rue Principale Saint-Donat-de-Montcalm QC J0T 2C0","413a rue Principale",,"Saint-Donat-de-Montcalm","QC","J0T 2C0","Lanaudière","BRCC",46.320011,-74.223046,12.39,"par palier (à partir de)","",50
"CEC-00457","BRCC - St-Donat-de-Montcalm - Stationnement municipal ","413a rue Principale Saint-Donat-de-Montcalm QC J0T 2C0","413a rue Principale",,"Saint-Donat-de-Montcalm","QC","J0T 2C0","Lanaudière","BRCC",46.320011,-74.223046,15.27,"par palier (à partir de)","",100
"CEC-00108","BRCC - St-Fulgence","253 Rue du Saguenay Saint-Fulgence QC G0V 1S0","253 Rue du Saguenay",,"Saint-Fulgence","QC","G0V 1S0","Saguenay - Lac-Saint-Jean","BRCC",48.44941,-70.9023,12.39,"par palier (à partir de)","",50
"CEB-10171","BRCC - St-Hubert - Boucherville","500 rue Albanel Boucherville QC J4B 2Z6","500 rue Albanel",,"Boucherville","QC","J4B 2Z6","Montérégie","Niveau 2",45.6006622314453,-73.447509765625,1,"par heure","",7.2
"CEC-00419","BRCC - St-Hubert - Boucherville","500 rue Albanel Boucherville QC J4B 2Z6","500 rue Albanel",,"Boucherville","QC","J4B 2Z6","Montérégie","BRCC",45.6006622314453,-73.447509765625,12.39,"par palier (à partir de)","",50
"CEC-00279","BRCC - St-Hubert - Bromont","8 boulevard de Bromont suite 100 Bromont QC J2L 2K1","8, boulevard de Bromont, suite 100",,"Bromont","QC","J2L 2K1","Montérégie","BRCC",45.334417,-72.648668,12.39,"par palier (à partir de)","",50
"CEC-00276","BRCC - St-Hubert - Bromont","8 boulevard de Bromont suite 100 Bromont QC J2L 2K1","8, boulevard de Bromont, suite 100",,"Bromont","QC","J2L 2K1","Montérégie","BRCC",45.334417,-72.648668,12.39,"par palier (à partir de)","",50
"CEC-00277","BRCC - St-Hubert - Bromont","8 boulevard de Bromont suite 100 Bromont QC J2L 2K1","8, boulevard de Bromont, suite 100",,"Bromont","QC","J2L 2K1","Montérégie","BRCC",45.334417,-72.648668,12.39,"par palier (à partir de)","",50
"CEC-00278","BRCC - St-Hubert - Bromont","8 boulevard de Bromont suite 100 Bromont QC J2L 2K1","8, boulevard de Bromont, suite 100",,"Bromont","QC","J2L 2K1","Montérégie","BRCC",45.334417,-72.648668,12.39,"par palier (à partir de)","",50
"CEC-00425","BRCC - St-Hubert - Bromont","8 boulevard de Bromont suite 100 Bromont QC J2L 2K1","8, boulevard de Bromont, suite 100",,"Bromont","QC","J2L 2K1","Montérégie","BRCC",45.334417,-72.648668,12.39,"par palier (à partir de)","",50
"CEK-00675","BRCC - St-Hubert - Bromont","8 boulevard de Bromont suite 100 Bromont QC J2L 2K1","8, boulevard de Bromont, suite 100",,"Bromont","QC","J2L 2K1","Montérégie","BRCC",45.334417,-72.648668,15.27,"par palier (à partir de)","",100
"CEK-00676","BRCC - St-Hubert - Bromont","8 boulevard de Bromont suite 100 Bromont QC J2L 2K1","8, boulevard de Bromont, suite 100",,"Bromont","QC","J2L 2K1","Montérégie","BRCC",45.334417,-72.648668,15.27,"par palier (à partir de)","",100
"CEB-10099","BRCC - St-Hubert - Jules-Verne","1550 avenue Jules-Verne Ste-Foy QC G2G 2R5","1550 avenue Jules-Verne",,"Ste-Foy","QC","G2G 2R5","Capitale-Nationale","Niveau 2",46.7786293029785,-71.3508605957031,1,"par heure","",7.2
"CECA-00069","BRCC - St-Hubert - Jules-Verne","1550 avenue Jules-Verne Ste-Foy QC G2G 2R5","1550 avenue Jules-Verne",,"Ste-Foy","QC","G2G 2R5","Capitale-Nationale","BRCC",46.7786293029785,-71.3508605957031,12.39,"par palier (à partir de)","",50
"CECA-00052","BRCC - St-Hubert - Jules-Verne","1550 avenue Jules-Verne Ste-Foy QC G2G 2R5","1550 avenue Jules-Verne",,"Ste-Foy","QC","G2G 2R5","Capitale-Nationale","BRCC",46.7786293029785,-71.3508605957031,12.39,"par palier (à partir de)","",50
"CEK-00524","BRCC - St-Hubert - Jules-Verne","1550 avenue Jules-Verne Ste-Foy QC G2G 2R5","1550 avenue Jules-Verne",,"Ste-Foy","QC","G2G 2R5","Capitale-Nationale","BRCC",46.7786293029785,-71.3508605957031,15.27,"par palier (à partir de)","",100
"CEC-00275","BRCC - St-Hubert - Laval","3325 boul. St-Martin Ouest Laval QC H7T 1S2","3325 boul. St-Martin Ouest","","Laval","QC","H7T 1S2","Laval","BRCC",45.556904,-73.74984,12.39,"par palier (à partir de)","",50
"CEC-00288","BRCC - St-Hubert - Piedmont","725 rue Jean Adam Piedmont QC J0R 1R3","725, rue Jean Adam",,"Piedmont","QC","J0R 1R3","Laurentides","BRCC",45.889929,-74.145738,12.39,"par palier (à partir de)","",50
"CEA-378","BRCC - St-Hubert - Piedmont","725 rue Jean Adam Piedmont QC J0R 1R3","725, rue Jean Adam",,"Piedmont","QC","J0R 1R3","Laurentides","Niveau 2",45.889929,-74.145738,1,"par heure","",7.2
"CECA-00067","BRCC - St-Hubert - Piedmont","725 rue Jean Adam Piedmont QC J0R 1R3","725, rue Jean Adam",,"Piedmont","QC","J0R 1R3","Laurentides","BRCC",45.889929,-74.145738,12.39,"par palier (à partir de)","",50
"CECA-00062","BRCC - St-Hubert - Piedmont","725 rue Jean Adam Piedmont QC J0R 1R3","725, rue Jean Adam",,"Piedmont","QC","J0R 1R3","Laurentides","BRCC",45.889929,-74.145738,12.39,"par palier (à partir de)","",50
"CEK-00474","BRCC - St-Hubert - Sainte-Anne-De-Beaupré","9752 boul. Sainte-Anne Sainte-Anne-De-Beaupré QC G0A 3C0","9752 boul. Sainte-Anne",,"Sainte-Anne-De-Beaupré","QC","G0A 3C0","Capitale-Nationale","BRCC",47.019613,-70.932767,15.27,"par palier (à partir de)","",100
"CECA-00060","BRCC - St-Hubert - Sainte-Anne-De-Beaupré","9752 boul. Sainte-Anne Sainte-Anne-De-Beaupré QC G0A 3C0","9752 boul. Sainte-Anne",,"Sainte-Anne-De-Beaupré","QC","G0A 3C0","Capitale-Nationale","BRCC",47.019613,-70.932767,12.39,"par palier (à partir de)","",50
"CEA-228","BRCC - St-Hubert - Sainte-Marie","655 Route Cameron Ste-Marie-de-Beauce QC G6E 3V7","655 Route Cameron",,"Ste-Marie-de-Beauce","QC","G6E 3V7","Chaudière-Appalaches","Niveau 2",46.46915,-71.037935,1,"par heure","",7.2
"CEC-00426","BRCC - St-Hubert - Sainte-Marie","655 Route Cameron Ste-Marie-de-Beauce QC G6E 3V7","655 Route Cameron",,"Ste-Marie-de-Beauce","QC","G6E 3V7","Chaudière-Appalaches","BRCC",46.46915,-71.037935,12.39,"par palier (à partir de)","",50
"CEA-292","BRCC - St-Hubert - Sorel-Tracy","381 boul. Fiset Sorel QC J3P 3R4","381 boul. Fiset",,"Sorel","QC","J3P 3R4","Montérégie","Niveau 2",46.034900204648,-73.0912787196633,1,"par heure","",7.2
"CECA-00040","BRCC - St-Hubert - Sorel-Tracy","381 boul. Fiset Sorel QC J3P 3R4","381 boul. Fiset",,"Sorel","QC","J3P 3R4","Montérégie","BRCC",46.034900204648,-73.0912787196633,12.39,"par palier (à partir de)","",50
"CECA-00043","BRCC - St-Hubert - Sorel-Tracy","381 boul. Fiset Sorel QC J3P 3R4","381 boul. Fiset",,"Sorel","QC","J3P 3R4","Montérégie","BRCC",46.034900204648,-73.0912787196633,12.39,"par palier (à partir de)","",50
"CEC-00099","BRCC - St-Hubert - St-Hyacinthe","1230 rue Daniel-Johnson Ouest St-Hyacinthe QC J2S 7K7","1230 rue Daniel-Johnson Ouest","","St-Hyacinthe","QC","J2S 7K7","Montérégie","BRCC",45.640278,-72.969306,12.39,"par palier (à partir de)","",50
"CEC-00068","BRCC - St-Hubert - St-Hyacinthe","1230 rue Daniel-Johnson Ouest St-Hyacinthe QC J2S 7K7","1230 rue Daniel-Johnson Ouest","","St-Hyacinthe","QC","J2S 7K7","Montérégie","BRCC",45.640278,-72.969306,12.39,"par palier (à partir de)","",50
"CEC-00111","BRCC - St-Hubert - St-Jérôme","270 rue de Martigny Ouest St-Jérôme QC J7Y 2G5","270 rue de Martigny Ouest",,"St-Jérôme","QC","J7Y 2G5","Laurentides","BRCC",45.7796401977539,-74.0167465209961,12.39,"par palier (à partir de)","",50
"CEA-404","BRCC - St-Hubert - St-Jérôme","270 rue de Martigny Ouest St-Jérôme QC J7Y 2G5","270 rue de Martigny Ouest",,"St-Jérôme","QC","J7Y 2G5","Laurentides","Niveau 2",45.7796401977539,-74.0167465209961,1,"par heure","",7.2
"CEC-00289","BRCC - St-Hubert - Ste-Agathe","950 rue Principale Ste-Agathe QC J8C 1L6","950 rue Principale","","Ste-Agathe","QC","J8C 1L6","Laurentides","BRCC",46.043449,-74.266295,12.39,"par palier (à partir de)","",50
"CEC-00326","BRCC - St-Hubert - Vaudreuil-Dorion","601 avenue St-Charles Vaudreuil-Dorion QC J7V 8G4","601 avenue St-Charles","","Vaudreuil-Dorion","QC","J7V 8G4","Montérégie","BRCC",45.408302,-74.034054,12.39,"par palier (à partir de)","",50
"CEC-00269","BRCC - St-Jean-de-Matha - Coop Vie et Cie","931 Route Louis-Cyr St-Jean-de-Matha QC J0K 2S0","931 Route Louis-Cyr",,"St-Jean-de-Matha","QC","J0K 2S0","Lanaudière","BRCC",46.225214,-73.5271493,12.39,"par palier (à partir de)","",50
"CEK-00587","BRCC - St-Jean-de-Matha - Coop Vie et Cie","931 Route Louis-Cyr St-Jean-de-Matha QC J0K 2S0","931 Route Louis-Cyr",,"St-Jean-de-Matha","QC","J0K 2S0","Lanaudière","BRCC",46.225214,-73.5271493,15.27,"par palier (à partir de)","",100
"CEL-00588","BRCC - St-Jérome - Couche-Tard - de la Salette","720 boul.de la Salette St-Jérôme QC J5L 0C5","720 boul.de la Salette",,"St-Jérôme","QC","J5L 0C5","Laurentides","BRCC",45.7904,-74.0533,12.39,"par palier (à partir de)","",50
"CEK-00691","BRCC - St-Jérome - Couche-Tard - de la Salette","720 boul.de la Salette St-Jérôme QC J5L 0C5","720 boul.de la Salette",,"St-Jérôme","QC","J5L 0C5","Laurentides","BRCC",45.7904,-74.0533,15.27,"par palier (à partir de)","",100
"CEC-00312","BRCC - St-Laurent - Stationnement Ouimet Nord","812 A Ouimet Montréal QC H4L 3P4","812 A Ouimet",,"Montréal","QC","H4L 3P4","Montréal","BRCC",45.5122,-73.6784,12.39,"par palier (à partir de)","",50
"CEC-00313","BRCC - St-Laurent - Stationnement Ouimet Nord","812 A Ouimet Montréal QC H4L 3P4","812 A Ouimet",,"Montréal","QC","H4L 3P4","Montréal","BRCC",45.5122,-73.6784,12.39,"par palier (à partir de)","",50
"CEL-00610","BRCC - St-Nicolas - Halte","800 Autoroute Jean-Lesage Saint-Nicolas QC G7A 1E3","800 Autoroute Jean-Lesage",,"Saint-Nicolas","QC","G7A 1E3","Chaudière-Appalaches","BRCC",46.69782408086286,-71.29949175865673,12.39,"par palier (à partir de)","",50
"CEK-00661","BRCC - St-Nicolas - Halte","800 Autoroute Jean-Lesage Saint-Nicolas QC G7A 1E3","800 Autoroute Jean-Lesage",,"Saint-Nicolas","QC","G7A 1E3","Chaudière-Appalaches","BRCC",46.69782408086286,-71.29949175865673,15.27,"par palier (à partir de)","",100
"CEC-00442","BRCC - St-Pamphile-Halte Multi-Services","550 route Elgin Nord Saint-Pamphile QC G0R 3X0","550 route Elgin Nord",,"Saint-Pamphile","QC","G0R 3X0","Chaudière-Appalaches","BRCC",46.96961090852784,-69.79111493033791,12.39,"par palier (à partir de)","",50
"CEK-00647","BRCC - St-Pamphile-Halte Multi-Services","550 route Elgin Nord Saint-Pamphile QC G0R 3X0","550 route Elgin Nord",,"Saint-Pamphile","QC","G0R 3X0","Chaudière-Appalaches","BRCC",46.96961090852784,-69.79111493033791,15.27,"par palier (à partir de)","",100
"CECA-00012","BRCC - St-Raphael - Shell","373 Boulevard Saint-Pierre Saint-Raphaël QC G0R 4C0","373, Boulevard Saint-Pierre",,"Saint-Raphaël","QC","G0R 4C0","Chaudière-Appalaches","BRCC",46.7988683,-70.75843979999999,12.39,"par palier (à partir de)","",50
"CEK-00642","BRCC - St-Théophile Hôtel-de-Ville","629 rue Principale Saint-Théophile QC G0M 2A0","629 rue Principale",,"Saint-Théophile","QC","G0M 2A0","Chaudière-Appalaches","BRCC",45.9368076118627,-70.4864121670042,15.27,"par palier (à partir de)","",100
"CEL-00629","BRCC - St-Théophile Hôtel-de-Ville","629 rue Principale Saint-Théophile QC G0M 2A0","629 rue Principale",,"Saint-Théophile","QC","G0M 2A0","Chaudière-Appalaches","BRCC",45.9368076118627,-70.4864121670042,12.39,"par palier (à partir de)","",50
"CEL-00618","BRCC - Ste-Anne-des-Monts - Hôtel de Ville","6A 1iere Avenue O Ste-Anne-des-Monts QC G4V 1A1","6A 1iere Avenue O",,"Ste-Anne-des-Monts","QC","G4V 1A1","Gaspésie-Îles-de-la-Madeleine","BRCC",49.129478,-66.487034,12.39,"par palier (à partir de)","",50
"CEK-00683","BRCC - Ste-Anne-des-Monts - Hôtel de Ville","6A 1iere Avenue O Ste-Anne-des-Monts QC G4V 1A1","6A 1iere Avenue O",,"Ste-Anne-des-Monts","QC","G4V 1A1","Gaspésie-Îles-de-la-Madeleine","BRCC",49.129478,-66.487034,15.27,"par palier (à partir de)","",100
"CEC-00255","BRCC - Ste-Catherine-de-la-Jacques-Cartier - Normandin","4756 route de Fossambault Ste-Catherine-de-la-Jacques-Cartier QC G3N 1T8","4756 route de Fossambault",,"Ste-Catherine-de-la-Jacques-Cartier","QC","G3N 1T8","Capitale-Nationale","BRCC",46.8466547,-71.6179956,12.39,"par palier (à partir de)","",50
"CEC-00254","BRCC - Ste-Catherine-de-la-Jacques-Cartier - Normandin","4756 route de Fossambault Ste-Catherine-de-la-Jacques-Cartier QC G3N 1T8","4756 route de Fossambault",,"Ste-Catherine-de-la-Jacques-Cartier","QC","G3N 1T8","Capitale-Nationale","BRCC",46.8466547,-71.6179956,12.39,"par palier (à partir de)","",50
"CEC-00321","BRCC - Ste-Julie","1903 Chemin du Fer à Cheval Sainte-Julie QC J3E 1Y9","1903 Chemin du Fer à Cheval",,"Sainte-Julie","QC","J3E 1Y9","Montérégie","BRCC",45.577444303076,-73.3280659104926,12.39,"par palier (à partir de)","",50
"CEC-00201","BRCC - Stoneham-et-Tewkesbury - Les Halles de Stoneham","2 Avenue Tewkesbury Stoneham-et-Tewkesbury QC G3C 2K6","2 Avenue Tewkesbury",,"Stoneham-et-Tewkesbury","QC","G3C 2K6","Capitale-Nationale","BRCC",46.98263,-71.36682,12.39,"par palier (à partir de)","",50
"CEC-00200","BRCC - Stoneham-et-Tewkesbury - Les Halles de Stoneham","2 Avenue Tewkesbury Stoneham-et-Tewkesbury QC G3C 2K6","2 Avenue Tewkesbury",,"Stoneham-et-Tewkesbury","QC","G3C 2K6","Capitale-Nationale","BRCC",46.98263,-71.36682,12.39,"par palier (à partir de)","",50
"CEK-00540","BRCC - Stoneham-et-Tewkesbury - Les Halles de Stoneham","2 Avenue Tewkesbury Stoneham-et-Tewkesbury QC G3C 2K6","2 Avenue Tewkesbury",,"Stoneham-et-Tewkesbury","QC","G3C 2K6","Capitale-Nationale","BRCC",46.98263,-71.36682,15.27,"par palier (à partir de)","",100
"CEC-00127","BRCC - Stornoway","585 Route 108 Est Stornoway QC G0Y 1N0","585 Route 108 Est",,"Stornoway","QC","G0Y 1N0","Estrie","BRCC",45.711389,-71.155972,12.39,"par palier (à partir de)","",50
"CEC-00116","BRCC - Super station – Crevier – Beloeil","265 Chemin de l'Industrie Beloeil QC J3G 0G6","265, Chemin de l'Industrie",,"Beloeil","QC","J3G 0G6","Montérégie","BRCC",45.596471,-73.196489,12.39,"par palier (à partir de)","",50
"CEC-00115","BRCC - Super station – Crevier – Beloeil","265 Chemin de l'Industrie Beloeil QC J3G 0G6","265, Chemin de l'Industrie",,"Beloeil","QC","J3G 0G6","Montérégie","BRCC",45.596471,-73.196489,12.39,"par palier (à partir de)","",50
"CEC-00114","BRCC - Super station – Crevier – Beloeil","265 Chemin de l'Industrie Beloeil QC J3G 0G6","265, Chemin de l'Industrie",,"Beloeil","QC","J3G 0G6","Montérégie","BRCC",45.596471,-73.196489,12.39,"par palier (à partir de)","",50
"CEC-00113","BRCC - Super station – Crevier – Beloeil","265 Chemin de l'Industrie Beloeil QC J3G 0G6","265, Chemin de l'Industrie",,"Beloeil","QC","J3G 0G6","Montérégie","BRCC",45.596471,-73.196489,12.39,"par palier (à partir de)","",50
"CEL-00544","BRCC - Sutton - Stationnement Principale Nord","16 rue Principale Nord Sutton QC J0E 2K0","16 rue Principale Nord",,"Sutton","QC","J0E 2K0","Montérégie","BRCC",45.1076,-72.615,12.39,"par palier (à partir de)","",50
"CEK-00472","BRCC - Sutton - Stationnement Principale Nord","16 rue Principale Nord Sutton QC J0E 2K0","16 rue Principale Nord",,"Sutton","QC","J0E 2K0","Montérégie","BRCC",45.1076,-72.615,15.27,"par palier (à partir de)","",100
"CECA-00018","BRCC - Tadoussac-Des Jésuites","162 Rue des Jésuites Tadoussac QC G0T 2A0","162, Rue des Jésuites",,"Tadoussac","QC","G0T 2A0","Côte-Nord","BRCC",48.1434818,-69.718992,12.39,"par palier (à partir de)","",50
"CECA-00009","BRCC - Tadoussac-Des Jésuites","162 Rue des Jésuites Tadoussac QC G0T 2A0","162, Rue des Jésuites",,"Tadoussac","QC","G0T 2A0","Côte-Nord","BRCC",48.1434818,-69.718992,12.39,"par palier (à partir de)","",50
"CEC-00293","BRCC - Temiscaming - Desjardins","467 Chemin Kipawa Témiscaming QC J0Z 3R0","467 Chemin Kipawa",,"Témiscaming","QC","J0Z 3R0","Abitibi-Témiscamingue","BRCC",46.721022,-79.095468,12.39,"par palier (à partir de)","",50
"CEC-00198","BRCC - Terrebonne - Caisse Desjardins de Terrebonne","801 Boulevard des Seigneurs Terrebonne QC J6W 1T5","801 Boulevard des Seigneurs","","Terrebonne","QC","J6W 1T5","Lanaudière","BRCC",45.703514,-73.63914,12.39,"par palier (à partir de)","",50
"CEC-00197","BRCC - Terrebonne - Caisse Desjardins de Terrebonne","801 Boulevard des Seigneurs Terrebonne QC J6W 1T5","801 Boulevard des Seigneurs","","Terrebonne","QC","J6W 1T5","Lanaudière","BRCC",45.703514,-73.63914,12.39,"par palier (à partir de)","",50
"CEC-00238","BRCC - Terrebonne - Édifice Antonio-Daunais","3800 Pascal-Gagnon Terrebonne QC J6X 3Z3","3800 Pascal-Gagnon",,"Terrebonne","QC","J6X 3Z3","Lanaudière","BRCC",45.729395,-73.674791,12.39,"par palier (à partir de)","",50
"CEC-00237","BRCC - Terrebonne - Édifice Antonio-Daunais","3800 Pascal-Gagnon Terrebonne QC J6X 3Z3","3800 Pascal-Gagnon",,"Terrebonne","QC","J6X 3Z3","Lanaudière","BRCC",45.729395,-73.674791,12.39,"par palier (à partir de)","",50
"CEK-00664","BRCC - Thetford Mines - Crevier","696 Bd Frontenac E Thetford Mines QC G6G 7M8","696 Bd Frontenac E",,"Thetford Mines","QC","G6G 7M8","Chaudière-Appalaches","BRCC",46.1099021,-71.3023677,15.27,"par palier (à partir de)","",100
"CEL-00613","BRCC - Thetford Mines - Crevier","696 Bd Frontenac E Thetford Mines QC G6G 7M8","696 Bd Frontenac E",,"Thetford Mines","QC","G6G 7M8","Chaudière-Appalaches","BRCC",46.1099021,-71.3023677,12.39,"par palier (à partir de)","",50
