NOM_EVENEMENT,DATE,NOM_LIEU,ARRONDISSEMENT,ADRESSE_EVENEMENT,LONGITUDE,LATITUDE,VILLE
Expositions à la bibliothèque de Greenfield Park,2016-11-18T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-11-21T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-11-22T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-11-24T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-11-25T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-11-28T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-11-29T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-01T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-02T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-08T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-09T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-12T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-13T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-15T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-16T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-19T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-20T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-22T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-23T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-26T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-27T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque de Greenfield Park,2016-12-29T13:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-07T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-08T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-20T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-21T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-22T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-27T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-28T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-29T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-03T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-04T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-05T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-10T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-11T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-12T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-17T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-18T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-19T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-16T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-23T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-30T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-07T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-14T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-21T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-28T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-04T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-11T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-18T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-25T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-02T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-09T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-16T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-23T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-30T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-06T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-13T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-20T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-17T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-24T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-01T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-15T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-22T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-29T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-05T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-12T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-19T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-26T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-03T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-10T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-17T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-24T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-31T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-07T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-14T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-18T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-25T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-02T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-16T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-23T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-30T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-06T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-13T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-20T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-27T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-04T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-11T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-18T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-25T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-01T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-08T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-15T12:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Club Mega Bloks®,2016-09-20T15:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Club Mega Bloks®,2016-10-18T15:00:00,Bibliothèque de Greenfield Park,Greenfield Park,"225, rue Empire","-73,487,853","45,491,538",Longueil
Club Mega Bloks®,2016-10-07T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Club Mega Bloks®,2016-11-04T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Club Mega Bloks®,2016-12-06T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Club Mega Bloks®,2016-11-01T10:00:00,Bibliothèque Jacques-Ferron (secteur enfant),Vieux-Longueuil,"100, rue Saint-Laurent Ouest","-73,505,949","45,538,298",Longueil
Club Mega Bloks®,2016-12-13T10:00:00,Bibliothèque Jacques-Ferron (secteur enfant),Vieux-Longueuil,"100, rue Saint-Laurent Ouest","-73,505,949","45,538,298",Longueil
Club Mega Bloks®,2016-10-12T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Club Mega Bloks®,2016-11-18T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Samedis Arts-Jeux,2016-09-17T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-09-24T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-01T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-08T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-15T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-22T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-29T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-11-05T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-11-12T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-11-19T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-11-26T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-12-03T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-12-10T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-12-17T14:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-09-17T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-09-24T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-01T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-08T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-15T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Samedis Arts-Jeux,2016-10-22T15:00:00,Plein sud,Vieux-Longueuil,"150, rue De Gentilly Est","-73,494,640","45,536,703",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-03-01T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-03-02T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-02-17T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-02-24T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-03-03T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-02-18T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-02-19T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-02-25T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-02-26T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-03-04T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Projet de médiation culturelle « Comme un coup de Tonnerre »,2017-03-05T10:00:00,Bibliothèque Georges-Dor,Vieux-Longueuil,"2760, chemin de Chambly","-73,463,044","45,521,354",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-19T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-26T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-03T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-17T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-24T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-10-31T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-07T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-14T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-21T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-11-28T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-05T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-12T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-19T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-12-26T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-02T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-09T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2017-01-16T13:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-15T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-20T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-21T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-22T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
Expositions à la bibliothèque Raymond-Lévesque,2016-09-27T10:00:00,Bibliothèque Raymond-Lévesque,Saint-Hubert,"7025, boulevard Cousineau","-73,402,582","45,491,012",Longueil
